name,state,Risk_Score,problem_statement,proof_of_capability,idea_clarity,differentiation,gtm_strategy,business_model,vagueness,credibility
BRIC Perimeter Wall and Armored Gate,successful,2.0987908573517244,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
Erect Reception Area for Community Sanctuary,successful,4.779379516759683,6.0,4.0,7.0,6.0,5.0,4.0,3.0,7.0
30 Day Challenge & Entrepreneurship Course For Kidpreneurs,successful,1.582308012360898,8.0,6.0,8.0,7.0,7.0,6.0,4.0,8.0
Extraordinarily Ordinary: The Art Hidden in Plain Sight,failed,2.5083456808067695,4.0,6.0,8.0,4.0,5.0,6.0,4.0,7.0
"""Yellow Mustache"" Portland ME - Portland OR",failed,1.822956617913516,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Under Black Carpets, kickstart a bank heist.",failed,4.3887597727793946,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The Joy of Trash,successful,3.1524697759344167,6.0,4.0,8.0,7.0,6.0,5.0,2.0,7.0
Dear Hank: A Memoir,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Skriv Skriv Skriv!,successful,1.7652155791736401,8.0,9.0,9.0,7.0,6.0,8.0,8.0,9.0
Rock Legends 2.0,failed,1.8401991238876902,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
SANCTAE - A Portrait of Secular Saints,failed,3.005793790914928,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
The New Figure Painting Aesthetic,failed,4.00347980617961,4.0,2.0,6.0,4.0,3.0,2.0,2.0,4.0
The Living Journal -- A Veteran's Ten-Year Journey,failed,5.971785059189902,6.0,2.0,7.0,5.0,3.0,4.0,4.0,6.0
"Inspirational LDS Temple Calendar and Art, like no other!",successful,1.3676896152444684,6.0,8.0,9.0,7.0,5.0,6.0,4.0,8.0
A recontextualisation of viewership,failed,4.771702540744798,6.0,2.0,8.0,4.0,3.0,5.0,4.0,6.0
3D WALL SCULPTURES. PUSHING CREATION TO THE NEXT STEP,failed,4.303668119794173,2.0,3.0,4.0,3.0,2.0,3.0,7.0,5.0
"""Garden In The Stars"" Botanical Tower by Ray Cirino",failed,5.533558252266953,8.0,6.0,9.0,8.0,7.0,6.0,4.0,8.0
Fresh Meat 10 | RE:,successful,2.4253920539552034,6.0,4.0,7.0,5.0,6.0,6.0,3.0,8.0
Help Support the Savudrodro&Naidi Community Halls in Fiji!,successful,2.2389909529870256,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
"aulaterra ""a classroom for Ghana""",successful,2.2070506364182463,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
The Power of Prayer,failed,5.2359194530304105,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
The Peace Wall: A 2012 Interactive Burning Man Project,failed,5.0458618731881995,4.0,6.0,7.0,5.0,3.0,8.0,2.0,8.0
Education Pavilion at Piedmont Farm Animal Refuge,successful,3.859799174748164,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
3D Print Miniature Sears Westly Kit Home,successful,1.1424205527182851,8.0,9.0,9.0,8.0,8.0,8.0,2.0,9.0
Mojave Desert Lighthouse Restoration Project Joshua Tree,successful,2.4965385905068005,2.0,1.0,6.0,4.0,3.0,2.0,4.0,5.0
Wild Blue Lotus Oracle Card Deck,successful,1.8082189622444578,8.0,7.0,9.0,8.0,7.0,6.0,4.0,8.0
Help redesign the 2012 Torch relay to London,failed,3.9845849310352763,6.0,8.0,9.0,7.0,4.0,5.0,6.0,7.0
'Projection' Interior Architecture Graduate Exhibition 2017,successful,4.267011995133742,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0
MICHAEL WEBB: TWO JOURNEYS,successful,3.732297832535277,4.0,6.0,8.0,5.0,2.0,3.0,4.0,6.0
"Working Class History, the Book",successful,3.1226358928369278,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
'A London Apprentice',successful,6.155149179984627,6.0,2.0,8.0,4.0,3.0,5.0,4.0,6.0
Out of the Loop,failed,6.747945691968697,6.0,2.0,7.0,6.0,4.0,5.0,4.0,6.0
TROXES â Origami building blocks,successful,3.559676064114586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RED HOUSE STUDIO PROJECT,successful,4.269269245899539,6.0,8.0,9.0,7.0,4.0,5.0,3.0,7.0
Help us complete 'The Flagship Education Centre',successful,5.099681187182751,8.0,6.0,9.0,7.0,5.0,4.0,3.0,8.0
Vigilance: An Anesthesiologist's Notes on Uncertainty,successful,3.4808133157563725,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""RING OUT WILD BELLS!!!!""",failed,2.9445471058550376,4.0,6.0,8.0,7.0,3.0,2.0,2.0,5.0
theHeart of a Seed: Sustainable Rehab Meets Midwifery Care,successful,2.6851075449784645,8.0,9.0,7.0,8.0,6.0,7.0,4.0,8.0
e.Studio Performing Arts - BRAND NEW STUDIO!,successful,4.66686005193419,4.0,2.0,6.0,4.0,3.0,2.0,2.0,5.0
Help bring a Charcuterie Storefront to Camden ME!,successful,5.357041801500415,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Monarch: Denverâs Next Great Neighborhood Restaurant,successful,2.554711947532753,8.0,6.0,9.0,7.0,8.0,6.0,4.0,7.0
"Dreams, Premonitions, Mysteries Of My Life Diary",successful,3.89141398431636,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
Cloud Mountain Kombucha,successful,2.3934137613745685,6.0,8.0,9.0,7.0,6.0,8.0,4.0,8.0
The 'Extra Tasty' Tour: 5-part event series in Santa Cruz CA,successful,3.626893148152104,6.0,4.0,8.0,7.0,6.0,5.0,4.0,7.0
Brick Architecture - World's Tallest Skyscrapers,successful,2.8146788665422107,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"""HERE..NOT HERE! The Evanescent Arc of Life""",failed,7.352533533276757,2.0,1.0,6.0,4.0,2.0,3.0,8.0,4.0
THE HEART FIELD,failed,3.4515024619652577,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0
"Vet Set Go presents Beneath the Skin, Scale, Fur and Feather",successful,4.206700318351066,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Jesus. Cats. Tacos.: A disarming Journey,successful,3.6589571819980593,6.0,2.0,8.0,4.0,3.0,2.0,4.0,5.0
Plan D: A Race Against Time,successful,4.776799419308574,6.0,4.0,7.0,5.0,3.0,2.0,8.0,4.0
Salem Oregon's indoor climbing gym,successful,6.8969138727191615,6.0,4.0,7.0,5.0,3.0,4.0,2.0,6.0
Workshop Build-Out with The Craftsman & Apprentice,successful,1.6750847830259918,8.0,8.0,9.0,8.0,7.0,8.0,6.0,9.0
Brollies Flock to TED!,failed,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Restroom Revolution,failed,3.203486918505166,6.0,4.0,8.0,6.0,3.0,2.0,4.0,5.0
From Vultures to Vampires - Commodore Amiga,successful,4.5770254317544845,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Srihari Chari's Eagle Scout Project: Building a footbridge,successful,3.651825347673483,6.0,2.0,8.0,4.0,3.0,2.0,4.0,6.0
Industriell Ekonomis Nya Sektionslokal,successful,6.957625731070891,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0
The Buttery: Kitchen + Pantry,successful,4.602890522683447,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11.11.11 Wish,failed,2.072819094366707,4.0,6.0,8.0,7.0,5.0,3.0,2.0,6.0
Geological Exhibition of Mount Diablo Eagle Project,successful,1.4476570121857923,8.0,6.0,9.0,7.0,8.0,5.0,4.0,8.0
The Alchemist Dinner,successful,3.5696607141034065,6.0,4.0,8.0,7.0,6.0,5.0,3.0,7.0
The Proof - Help us bring Pudding to the people,successful,3.0558352204515247,8.0,8.0,9.0,8.0,7.0,8.0,4.0,9.0
The Tree That Owns Itself: Populate the world with its Offspring!!!,failed,4.277041951183298,2.0,1.0,6.0,4.0,3.0,2.0,8.0,4.0
"Learn, Cook, and Eat Lao Food with Good & Golden",successful,3.3317145744205376,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Book Shops, Treating People Right & A Book On Roman Britain",successful,2.3256866407555075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
BOOK: Lies In Disguise,successful,5.127953916790318,6.0,2.0,8.0,4.0,3.0,2.0,4.0,5.0
Singapore Pub Crawl,successful,3.4919544379919554,6.0,4.0,8.0,6.0,5.0,7.0,4.0,6.0
Haru Haru kpop cafÃ¨,successful,3.946042051168972,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
Restore the Blue Sulphur Spring Pavilion,successful,3.6301115652637925,6.0,4.0,8.0,6.0,5.0,2.0,3.0,7.0
The Happiness Formula Book,successful,0.8500154092809908,9.0,8.0,8.0,7.0,7.0,6.0,4.0,9.0
Giant Panda Adventure for David!,successful,6.966556327251617,2.0,0.0,4.0,2.0,1.0,0.0,9.0,2.0
CLAIRE PASTRY DEMO @ PMQ TASTE KITCHEN,successful,2.9947187279349308,2.0,1.0,4.0,3.0,2.0,1.0,8.0,4.0
CalÃ§otada GÃ¶teborg 2018,successful,5.555831636860299,6.0,2.0,8.0,4.0,6.0,5.0,3.0,7.0
Jakobs Jul,successful,4.800852975911506,6.0,2.0,8.0,4.0,3.0,2.0,2.0,6.0
Help us create homes for homeless youth,successful,1.417382190205363,9.0,8.0,8.0,8.0,8.0,8.0,4.0,9.0
The Center: A Sustainable Historic House,successful,4.585070708968207,6.0,4.0,8.0,6.0,4.0,5.0,3.0,7.0
FLOATING SAUNA,successful,4.902018578509376,6.0,7.0,8.0,6.0,5.0,4.0,4.0,7.0
Barrett's Cookies & Biscuits,successful,3.2003518795309462,5.0,2.0,8.0,4.0,3.0,3.0,2.0,4.0
Canaan's Shore Church Sign and Steeple Building Project,successful,3.8266451634606566,2.0,1.0,3.0,2.0,1.0,1.0,8.0,4.0
Make 100: Physics Atlas 1889,successful,2.5482627241523437,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
#SheCan365 - 365 Women. 365 Days. 365 Stories.,successful,3.35169495501718,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
3D Preservation of a National Treasure,successful,4.224297044541543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Make 100: Project Gemini - The Familiarization Manual,successful,1.7716516395030113,6.0,8.0,9.0,7.0,8.0,8.0,2.0,9.0
"Hopspot - Craft beer, good food and connecting great people.",successful,4.7273965014170605,4.0,2.0,6.0,5.0,4.0,3.0,8.0,6.0
A New Facade in Detroit,successful,1.6012043857019786,6.0,4.0,8.0,7.0,5.0,3.0,4.0,7.0
Time to Topple,successful,3.696825866444228,8.0,4.0,6.0,7.0,5.0,3.0,4.0,6.0
F*ck Happiness: A feminist critique of positive psychology,successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Break The Rouxles,successful,3.765524613379302,2.0,1.0,6.0,4.0,3.0,2.0,2.0,4.0
LILYMAE'S PLAY CAFE - Children's Activity Soft Play Cafe,successful,2.4282972192386545,8.0,6.0,9.0,7.0,8.0,6.0,4.0,7.0
TALKING TO THE SKY - AIMEE MAYO,successful,4.139268256149161,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hybrid Chair â Lounger To Dinner Chair â Instantly,failed,3.996056835092304,6.0,4.0,8.0,6.0,4.0,5.0,2.0,7.0
Elevateimg: image upscaler and enhancer,failed,6.441970239427732,8.0,2.0,9.0,8.0,4.0,6.0,4.0,7.0
ERIC YOO NYC PROJECT,successful,4.324052028183647,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
The Accomplishment Journal: Weekly Qs For Career Growth,successful,2.4265589268555274,8.0,6.0,9.0,7.0,8.0,8.0,4.0,8.0
"DARE TO REACH, L'aventure d'une vie | Book EN/FR",successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"Chess Towers (5 Story Art Gallery, Community Space, & Lodge)",failed,6.05715297692692,8.0,6.0,9.0,7.0,8.0,6.0,4.0,7.0
Five Points House: Invest n Stay,failed,3.353922626338126,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Without Apology: The Abortion Struggle Now,successful,2.16509214852635,8.0,7.0,9.0,6.0,7.0,5.0,4.0,8.0
Ultima Custodia,successful,3.3317145744205376,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"The Senate Hotel- Restoration Project in Topeka, KS",failed,8.468487415257286,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Escape to Albania: A Boutique Hotel by the Sea,failed,5.415032865882764,6.0,2.0,8.0,7.0,4.0,5.0,3.0,7.0
"UrbanRevive: Rescuing Spaces, Reviving Communities",failed,3.9353767099391854,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Integrated modular system for sustainable construction,failed,5.999047947235826,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
Coleslaw,successful,1.946063104755923,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0
"Queer & Trans Artists of Color, Volume 3 Launch Party!",successful,1.8700328696741297,8.0,6.0,7.0,5.0,6.0,4.0,3.0,8.0
"""Higher Wisdom"" Parenting Oracle Cards",successful,3.4953764210375127,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
So Much Intention,successful,4.564230393373362,6.0,2.0,8.0,6.0,4.0,5.0,3.0,6.0
ALL-IN 1 SLIM,failed,4.3887597727793946,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Game R/Nest: Gaming community & Lounge,failed,4.680630035718954,6.0,4.0,8.0,7.0,6.0,5.0,3.0,7.0
Castle On The Rocks A King Inspired Cocktail Horror Handbook,successful,2.902282742015907,4.0,2.0,6.0,4.0,3.0,5.0,6.0,7.0
BONO.BLOCK â BUILD FUTURE SIMPLE | ZUKUNFT EINFACH BAUEN,failed,6.526227312568977,8.0,6.0,9.0,7.0,5.0,4.0,3.0,7.0
Digital Hermit,failed,9.165463387010458,4.0,2.0,6.0,5.0,3.0,4.0,6.0,5.0
Fresh homestyle corporate catering,failed,7.834816265880644,8.0,2.0,9.0,6.0,4.0,7.0,5.0,8.0
GET MORE FOR COACHES: A Book to Break Kickstarter,successful,3.8754562095577394,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Prototype for novel Glamping Hostel in Joshua Tree,failed,6.530903506245425,8.0,7.0,9.0,8.0,6.0,8.0,4.0,7.0
Victus Hotel: Where You Sow on the Go.,failed,5.554095611575539,8.0,6.0,7.0,9.0,5.0,8.0,4.0,7.0
Bottoms Up Coffee is Where Change Happens,failed,3.0208169719178746,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
ROBEM â Il Primo Ice Luxury Bar in Italia,failed,4.555564635021225,8.0,9.0,9.0,9.0,8.0,8.0,4.0,9.0
Munchyz food truck,failed,5.357041801500415,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Team Mastery with Milestone Cards,successful,2.7764068645171083,6.0,7.0,8.0,6.0,5.0,7.0,4.0,8.0
Make 100 French Art Stamp Albums,successful,0.8358773766154259,8.0,9.0,9.0,8.0,8.0,7.0,6.0,9.0
Better Lucky Than Good,successful,2.036186499770011,8.0,9.0,9.0,8.0,6.0,7.0,2.0,9.0
Beachfront Roller Skating Rink / Multi Event Space,failed,8.471988069928976,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Sandy bottom RV park and campground,failed,7.3870911141465,6.0,4.0,7.0,5.0,3.0,6.0,4.0,7.0
The YucatÃ¡n Glamping Project:,failed,3.3480613897259914,9.0,8.0,8.0,8.0,7.0,8.0,5.0,9.0
Guayota Project,failed,5.346290702054912,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Tony's Handcrafted Hot Sauce,failed,5.222380856930936,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
The Great Bamboo Project,failed,7.833689317892823,8.0,4.0,9.0,8.0,6.0,7.0,4.0,7.0
Build ZÃM: the FUTUR Regenerative Housing System,failed,8.25458562571889,6.0,2.0,8.0,4.0,3.0,0.0,2.0,4.0
krakenseven,failed,9.077582479112365,6.0,2.0,7.0,6.0,4.0,5.0,4.0,6.0
Strength and Dignity: A Proverbs 31 Bible Study for Singles,successful,4.584479221346623,6.0,2.0,8.0,4.0,3.0,2.0,4.0,6.0
The dual purpose bottle,failed,5.651607426515235,4.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0
From Toxic Kitchens to True Freedom: Sizzle and Shio,failed,1.3713800329752002,8.0,9.0,9.0,8.0,8.0,7.0,4.0,9.0
Rolling Vibes â Ein Foodtruck fÃ¼r Events mit Geschmack,failed,8.198193228855219,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Stillness in the Stars: Celestial & Tarot Home Decor Set,successful,1.49803986834262,8.0,9.0,9.0,7.0,6.0,8.0,4.0,8.0
Fragment Found Book,successful,2.9842053618528497,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Make 100: Clay Medallions,successful,0.9992912000652809,2.0,6.0,8.0,4.0,3.0,2.0,2.0,6.0
Glass Pyramid Camp in the Woods,failed,8.781980227999286,4.0,2.0,6.0,4.0,3.0,2.0,6.0,4.0
Read To Lead Learning Center,failed,7.311972032333351,6.0,2.0,7.0,4.0,3.0,5.0,4.0,6.0
Regrets a Christian PhD has in life (Book Name Tentative),successful,3.001055194097819,4.0,2.0,6.0,5.0,3.0,3.0,7.0,8.0
Asian Summer Festival,failed,6.859987506746226,6.0,2.0,8.0,4.0,3.0,5.0,4.0,6.0
An Indoor City-Beach Bar,failed,4.914358959495829,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
SagraMente: lâapp che celebra le sagre italiane!,failed,6.115422325623405,8.0,2.0,9.0,7.0,6.0,5.0,4.0,7.0
Kairos Coffee Co. : A Community Project,failed,6.424719554294769,6.0,2.0,8.0,7.0,4.0,5.0,3.0,6.0
Ranch Retreat: Glamping in the Scenic Missouri Ozarks,failed,4.2464087852247125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
"WonderCards: Amazing workshops, trainings & sessions!",successful,3.3664459012217907,6.0,7.0,8.0,6.0,4.0,5.0,3.0,7.0
'TOUGH - Women Who Survived Cancer' Essay Collection,successful,3.122622491464375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Miniature Pottery | Project 3000,successful,3.5118874179904425,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
Playing for Overtime: The David Lee Herbert Story,successful,2.977923538007782,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Micro Record Label,successful,5.7059996010629375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
A New Book by Rick Newby: A Regionalism That Travels,successful,1.4050946969255418,6.0,8.0,9.0,7.0,4.0,5.0,3.0,8.0
PoleLight: Ein Beleuchtungssystem fÃ¼r Ihren Zaun,failed,4.216476292846963,8.0,4.0,9.0,7.0,6.0,5.0,4.0,7.0
"Marine Aquaculture Hatchery, Neptune Island, Bahamas",failed,8.363995058928078,6.0,4.0,7.0,5.0,3.0,6.0,4.0,7.0
A Veteran's Dream,failed,7.780340906616364,2.0,1.0,3.0,2.0,1.0,1.0,8.0,4.0
"MeelShare: Share Homemade Meals, Cut Waste, Connect People",failed,4.056961330178154,9.0,8.0,8.0,9.0,8.0,7.0,4.0,9.0
Blevins Family Vineyards,failed,5.803270036690522,4.0,6.0,8.0,5.0,3.0,7.0,4.0,6.0
Corbin Raymond: He's That Kid (Working Title),successful,7.053469365791701,2.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0
Design into 3D: a book of customizable project designs,successful,1.2871224505701562,8.0,9.0,8.0,6.0,7.0,8.0,4.0,8.0
Pazful Designs: Kiln + Studio Build,successful,4.3887597727793946,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Fancy Banana,successful,5.382548207411418,8.0,6.0,9.0,8.0,7.0,8.0,4.0,8.0
Lyde Green Pottery,successful,3.3384147164779456,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Albrechtowka - to save 128 years-old house,failed,8.586840588048176,6.0,2.0,8.0,6.0,4.0,5.0,4.0,6.0
Labnest,failed,2.3555723115196168,8.0,8.0,9.0,9.0,8.0,8.0,2.0,9.0
Candy Cones Boutique,failed,4.175098568069025,6.0,4.0,8.0,5.0,7.0,6.0,4.0,7.0
"Start, ""Preparing For A Life Rewired""",successful,2.4644299238885123,6.0,4.0,8.0,6.0,5.0,7.0,4.0,8.0
Micromobility: The First Year,successful,2.71690529260308,8.0,6.0,9.0,7.0,5.0,8.0,4.0,8.0
"Handmade, Solar Fired Green Glazed Pottery",successful,0.46436779212721824,6.0,8.0,9.0,7.0,4.0,5.0,3.0,8.0
Launching Ritual Glaze,successful,2.711608241494843,9.0,8.0,8.0,9.0,7.0,7.0,4.0,9.0
"Food & Art Experiences: Creating Colorful, Culinary Spaces!",failed,5.7927034760206535,4.0,2.0,6.0,4.0,5.0,3.0,2.0,6.0
Kneady Folk: Where Brunch Dreams Come True,failed,7.035723228551335,6.0,2.0,8.0,6.0,4.0,5.0,4.0,6.0
Salviamo l'ulivo millenario,failed,5.290260919545369,8.0,4.0,7.0,6.0,3.0,2.0,6.0,5.0
Gentle Parenting Memes - VOL.2 - The evolving journey...,successful,4.652918968069036,6.0,2.0,8.0,6.0,4.0,5.0,3.0,7.0
Butt mugs by Molly Sanyour Ceramics,successful,1.7812360985790765,4.0,6.0,8.0,7.0,5.0,6.0,4.0,7.0
"The Vessel: Community Pottery Studio - Huntsville, AL",successful,5.67109859094823,8.0,7.0,9.0,8.0,6.0,7.0,4.0,9.0
Born to Sketch,failed,9.167204834237534,4.0,2.0,6.0,4.0,3.0,5.0,6.0,5.0
FLIGHT PS752: Building a memorial for 176 Victims,failed,5.094080255830903,8.0,6.0,9.0,7.0,8.0,5.0,4.0,7.0
Reality Gaming,failed,3.5174428638063846,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Open House CDMX 2019,failed,6.519611855046888,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
The Loading Bay Skatepark,failed,4.181401938487904,8.0,9.0,9.0,8.0,7.0,8.0,4.0,9.0
On Cloud Nine-An Extraordinary Viewing Platform for Visitors,failed,6.852100375231868,6.0,4.0,8.0,6.0,5.0,4.0,3.0,7.0
Stillwell Agriculture:Harvesting Hope,failed,5.63291724529331,8.0,4.0,7.0,6.0,5.0,3.0,6.0,5.0
The Strategic Stop,successful,1.5569795831681532,8.0,9.0,8.0,7.0,6.0,5.0,4.0,8.0
Bully Complex,successful,6.594389170953066,8.0,2.0,9.0,6.0,4.0,7.0,4.0,6.0
From my hands to yours 3rd edition,successful,1.8939334435617794,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Serpentes Instant Noodle,successful,0.8839467419579028,2.0,4.0,6.0,5.0,7.0,3.0,2.0,6.0
Killin' for a Kiln,successful,6.336423918719724,4.0,2.0,6.0,4.0,3.0,5.0,2.0,6.0
Women Architects of the World Top Trumps,failed,6.80566561192371,6.0,2.0,8.0,7.0,4.0,5.0,3.0,6.0
"SantElm66 - an atelier for creative, sustainable living",failed,4.311411160441412,8.0,9.0,9.0,7.0,6.0,8.0,4.0,8.0
The Haitian Cuisine Tour,failed,7.368860967105364,6.0,4.0,7.0,5.0,6.0,4.0,3.0,7.0
Plant-Based Party in the Park,failed,6.74047223547673,6.0,2.0,8.0,4.0,3.0,5.0,2.0,6.0
Saving a County: One Experience at a Time,failed,6.678577186300853,6.0,4.0,8.0,7.0,6.0,8.0,4.0,7.0
Save History for the future,failed,7.177629017467182,4.0,2.0,6.0,3.0,2.0,5.0,3.0,7.0
"The $1K Investor: Simple, Smart Steps to Start Investing",successful,3.3298265766826987,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
All-Munchiesâ¢ Snack Box,failed,7.863382095443944,6.0,2.0,8.0,7.0,6.0,5.0,4.0,7.0
Dreams on Fire: Fueling a Young Chef's Journey,failed,4.276678621598813,6.0,4.0,7.0,5.0,6.0,5.0,8.0,7.0
Fire Hazards to Food Forests!,failed,3.01149793077336,6.0,7.0,8.0,6.0,5.0,4.0,3.0,6.0
The Jelly Queens Community Kitchen,failed,6.1575644209524505,8.0,7.0,9.0,8.0,7.0,8.0,3.0,8.0
Raines Mill Restoration at Fall Creek,failed,3.6463360513042566,8.0,6.0,7.0,5.0,6.0,4.0,3.0,9.0
Communicating Vessels - Neil Spiller,failed,6.641372191076686,2.0,8.0,9.0,6.0,2.0,1.0,2.0,4.0
Design Brighton - Festival for the Urban Environment,failed,2.828626384208289,8.0,7.0,9.0,8.0,8.0,7.0,3.0,9.0
"Green area and bar ""MONTE VERDE"" .",failed,9.222985746963872,6.0,2.0,4.0,3.0,2.0,3.0,8.0,4.0
Skydesign room divider - made to inspire you,failed,2.1571975976390876,8.0,8.0,9.0,9.0,8.0,8.0,4.0,9.0
Cakes for days,failed,5.047745972089134,6.0,4.0,7.0,5.0,6.0,7.0,3.0,8.0
Gary Grahams Snack Shack Food Trailer,failed,5.004058065851371,6.0,4.0,8.0,7.0,6.0,7.0,3.0,7.0
THE PLATEAU,failed,6.878415992903644,6.0,8.0,7.0,8.0,5.0,6.0,4.0,7.0
Hoodies,failed,6.36414189691158,8.0,7.0,9.0,8.0,7.0,8.0,4.0,9.0
The Revolution Will Be Bloody.,successful,3.3592308204307777,8.0,6.0,7.0,8.0,4.0,5.0,6.0,7.0
Odd Jobs,successful,2.942096574363106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Teorema Taller de CerÃ¡mica/ Ceramics Workshop,successful,4.72943146207176,6.0,8.0,9.0,7.0,5.0,6.0,4.0,7.0
Your Favorite Brown Sugar Saver / Essential Oil Defuser,successful,1.0567469302839871,4.0,5.0,7.0,6.0,3.0,6.0,2.0,8.0
Mancuerna Cafetera â¥,successful,4.179098214877545,6.0,4.0,8.0,7.0,3.0,5.0,6.0,7.0
CETONIA,successful,4.441992558049327,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Integrated Solar Panel Design(patent),failed,3.022819624199685,6.0,7.0,8.0,9.0,8.0,8.0,4.0,9.0
KJV Academy,failed,8.763441484107794,4.0,2.0,6.0,5.0,3.0,4.0,2.0,6.0
Bring TastyTimes to Shambhala!!,failed,7.4125218229215815,6.0,2.0,7.0,4.0,3.0,5.0,8.0,3.0
The Blue Bears of Happiness,successful,1.2391771144303154,9.0,9.0,9.0,9.0,9.0,9.0,2.0,9.0
Vagina Diary #5,successful,1.5792699485478068,4.0,2.0,6.0,7.0,3.0,5.0,2.0,8.0
A space for artists built with natural materials,failed,6.928099546423199,6.0,7.0,8.0,9.0,7.0,8.0,4.0,8.0
Fright Foodie Fest 2020,failed,8.626558379896943,6.0,2.0,7.0,4.0,5.0,3.0,8.0,4.0
KÃ¸benhavns Oktoberfest vil fejre et gigantisk 10Ã¥r jubilÃ¦um,failed,7.801248317889026,5.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0
It's All Just a Draft: On the Craft of Writing,successful,1.2403423482112264,6.0,8.0,9.0,7.0,4.0,5.0,3.0,8.0
Book: Conscious Leadership Revolution,successful,1.7563354411000787,8.0,8.0,9.0,8.0,7.0,6.0,2.0,9.0
[The Pyrite Pyramid Project],failed,7.661443160997374,8.0,4.0,7.0,6.0,5.0,6.0,4.0,5.0
Geodesic Glamping Eco-Village (tourism project in Abruzzo),failed,6.567280317333644,6.0,7.0,8.0,9.0,8.0,7.0,4.0,8.0
MonÃ©tâs,failed,2.3754659848210444,8.0,7.0,9.0,8.0,6.0,7.0,3.0,9.0
